handle,tweet_count,key_word_list
RepJohnJoyce,10,"['president', 'biden', 'make', 'clear', 'think', 'safety', 'americans', 'priority', 'administration', 'national', 'miners', 'day', 'recognize', 'hardworke', 'man', 'woman', 'pennsylvania', 'tireless', 'effort', 'heat', 'home', 'keep', 'light', 'thank', 'equipment', 'produce', 'chinese', 'communist', 'party', 'back', 'company', 'huawei', 'zte', 'never', 'sell', 'united', 'states', 'proud', 'see', 'fcc', 'pass', 'rule', 'last', 'week', 'ban', 'technology', 'have', 'potential', 'spy', 'americans', 'personal', 'private', 'datum', 'nation', 'owe', 'debt', 'gratitude', 'man', 'woman', 'uniform', 'as', 'well', 'family', 'love', 'one', 'support', 'thank', 'service', 'sacrifice', 'love', 'one', 'work', 'keep', 'country', 'safe', 'free', 'national', 'healthy', 'skin', 'month', 'recognize', 'importance', 'skin', 'care', 'skin', 'cancer', 'prevention', 'learn', 'more', 'visit', 'last', 'week', 'pound', 'deadly', 'illegal', 'drug', 'seize', 'somerset', 'county', 'drug', 'fentanyl', 'analog', 'continue', 'pour', 'pennsylvania', 'make', 'community', 'less', 'safe', 'long', 'president', 'biden', 'finally', 'take', 'border', 'security', 'seriously', 'thanksgiving', 'remember', 'servicemember', 'deploy', 'overseas', 'law', 'enforcement', 'first', 'responder', 'healthcare', 'worker', 'pennsylvanians', 'make', 'community', 'strong', 'god', 'bless', 'continue', 'bless', 'great', 'united', 'states', 'america', 'veteran', 'know', 'need', 'assistance', 'department', 'veterans', 'affairs', 'office', 'here', 'help', 'thanksgiving', 'remember', 'thank', 'serve', 'nation', 'uniform', 'scientist', 'engineer', 'astronaut', 'nasa', 'key', 'part', 'make', 'nation', 'great', 'watch', 'flight', 'orion', 'spacecraft', 'learn', 'more', 'mission', 'click', 'here', 'biden', 'administration', 'failure', 'safely', 'effectively', 'withdraw', 'troop', 'equipment', 'afghanistan', 'make', 'nation', 'less', 'safe']"
RepJohnKatko,10,"['rt', 'new', 'amp', 'take', 'action', 'provide', 'behavioral', 'health', 'support', 'frontline', 'cbp', 'per', 'record', 'work', 'aisle', 'deliver', 'result', 'community', 'prove', 'bipartisanship', 'work', 'nation', 'succeed', 'leader', 'continue', 'work', 'find', 'common', 'ground', 'many', 'important', 'issue', 'lie', 'ahead', 'time', 'congress', 'commit', 'unite', 'people', 'solve', 'serious', 'problem', 'deliver', 'result', 'central', 'new', 'york', 'proud', 'join', 'reflect', 'time', 'rt', 'starts', 'min', 'reflect', 'legislative', 'record', 'current', 'political', 'climate', 'experience', 'dur', 'rt', 'today', 'reflect', 'legislative', 'record', 'current', 'political', 'climate', 'experience', 'thanksgiving', 'especially', 'thankful', 'cny', 'give', 'opportunity', 'represent', 'community', 'congress', 'past', 'year', 'great', 'honor', 'life', 'proud', 'accomplish', 'family', 'happy', 'thanksgiving', 'join', 'discuss', 'solution', 'ongoing', 'border', 'crisis', 'watch', 'below', 'honor', 'lifetime', 'represent', 'central', 'new', 'york', 'house', 'representatives', 'last', 'year', 'excited', 'join', 'monday', 'reflect', 'time', 'read', 'more', 'below', 'rt', 'blast', 'biden', 'administration', 'flunk', 'homeland', 'security', 'test', 'border', 'china', 'amp', 'more', 'show', 'glad', 'join', 'grant', 'reeher', 'week', 'discuss', 'time', 'congress', 'work', 'reach', 'aisle', 'deliver', 'result', 'central', 'new', 'york', 'listen', 'full', 'interview', 'below']"
RepJohnLarson,10,"['hear', 'many', 'constituent', 'concerned', 'rise', 'energy', 'bill', 'winter', 'funding', 'commitment', 'state', 'leader', 'connecticut', 'delegation', 'secure', 'additional', 'resource', 'congress', 'home', 'heating', 'assistance', 'responsibility', 'treat', 'noncitizen', 'veteran', 'dignity', 'amp', 'respect', 'veteran', 'deserve', 'today', 'vote', 'improve', 'pathway', 'obtain', 'citizenship', 'green', 'card', 'immigrant', 'veteran', 'family', 'nation', 'already', 'swear', 'protect', 'today', 'launch', 'new', 'webpage', 'improve', 'usability', 'amp', 'accessibility', 'need', 'assistance', 'access', 'social', 'security', 'information', 'plan', 'retirement', 'apply', 'benefit', 'visit', 'today', 'create', 'affordable', 'connectivity', 'program', 'lower', 'cost', 'expand', 'access', 'high', 'speed', 'internet', 'eligible', 'household', 'get', 'monthly', 'bill', 'cost', 'plan', 'available', 'different', 'provider', 'program', 'apply', 'now', 'now', 'time', 'get', 'ready', 'file', 'federal', 'tax', 'return', 'learn', 'new', 'tax', 'year', 'amp', 'review', 'sign', 'online', 'tool', 'resource', 'maternal', 'infant', 'amp', 'early', 'childhood', 'home', 'visiting', 'program', 'miechv', 'improve', 'maternal', 'child', 'health', 'reduce', 'domestic', 'violence', 'strengthen', 'family', 'today', 'proudly', 'vote', 'reauthorize', 'program', 'honor', 'late', 'colleague', 'jackie', 'walorski', 'pfas', 'foam', 'spill', 'farmington', 'river', 'town', 'windsor', 'expose', 'harmful', 'chemical', 'firefighter', 'expose', 'pfas', 'day', 'today', 'vote', 'bipartisan', 'pfas', 'act', 'safely', 'reduce', 'firefighter', 'amp', 'environmental', 'exposure', 'chemical', 'honor', 'meet', 'lt', 'michael', 'cederholm', 'deputy', 'commandant', 'marine', 'corps', 'aviation', 'new', 'hartford', 'washington', 'today', 'speak', 'critical', 'role', 'marines', 'play', 'national', 'defense', 'experience', 'fly', 'ct', 'make', 'sikorsky', 'helicopter', 'amp', 'pratt', 'power', 'year', 'pass', 'large', 'expansion', 'benefit', 'toxic', 'expose', 'veteran', 'decade', 'host', 'open', 'house', 'newington', 'december', 'am', 'pm', 'learn', 'more', 'benefit', 'available', 'love', 'surge', 'rsv', 'amp', 'flu', 'case', 'pediatric', 'hospital', 'bed', 'already', 'full', 'expert', 'project', 'further', 'strain', 'health', 'care', 'system', 'winter', 'call', 'declare', 'pediatric', 'health', 'emergency', 'national', 'response']"
RepJoshG,10,"['call', 'congressional', 'oversight', 'hearing', 'demand', 'answer', 'require', 'testimony', 'oath', 'mta', 'ceo', 'covid', 'tax', 'dollar', 'squander', 'amp', 'mta', 'hit', 'family', 'congestiontax', 'rt', 'porac', 'team', 'also', 'have', 'opportunity', 'meet', 'damon', 'kurtz', 'randy', 'read', 'new', 'step', 'take', 'sound', 'alarm', 'post', 'office', 'pirate', 'demand', 'answer', 'year', 'steal', 'check', 'mail', 'fraud', 'cost', 'jersey', 'family', 'million', 'dollar', 'congratulation', 'fifth', 'district', 'own', 'northern', 'valley', 'regional', 'high', 'school', 'old', 'tappan', 'football', 'state', 'championship', 'need', 'full', 'transparency', 'do', 'investigation', 'drag', 'long', 'enough', 'stop', 'double', 'talk', 'move', 'hyper', 'drive', 'investigation', 'ensure', 'nj', 'resident', 'mail', 'check', 'safe', 'hope', 'see', 'soon', 'also', 'always', 'speak', 'hate', 'especially', 'kanye', 'west', 'praise', 'hitler', 'amp', 'deny', 'fact', 'holocaust', 'continue', 'spew', 'antisemitic', 'filth', 'amp', 'now', 'actively', 'promote', 'nazism', 'stress', 'enough', 'dangerous', 'promote', 'idea', 'also', 'proud', 'announce', 'federal', 'investment', 'nj', 'bipartisan', 'infrastructure', 'bill', 'help', 'shape', 'amp', 'pass', 'total', 'nearly', 'drink', 'water', 'project', 'identify', 'amp', 'replace', 'lead', 'service', 'line', 'amp', 'address', 'emerge', 'contaminant', 'pfas', 'start', 'week', 'palisade', 'ave', 'teaneck', 'post', 'office', 'sound', 'alarm', 'post', 'office', 'pirate', 'amp', 'demand', 'action', 'amp', 'answer', 'year', 'steal', 'check', 'amp', 'mail', 'fraud', 'cost', 'jersey', 'family', 'million', 'dollar', 'amp', 'trust', 'post', 'office', 'watch', 'weekly', 'update', 'here']"
RepJoshHarder,10,"['just', 'last', 'week', 'mother', 'tell', 'have', 'drive', 'hour', 'son', 'see', 'doctor', 'go', 'change', 'incredibly', 'proud', 'plan', 'bring', 'more', 'doctor', 'valley', 'about', 'become', 'reality', 'brother', 'have', 'asthma', 'grow', 'valley', 'air', 'quality', 'so', 'bad', 'refuse', 'daughter', 'lillian', 'go', 'same', 'thing', 'excite', 'share', 'more', 'next', 'week', 'new', 'bill', 'get', 'ahead', 'rt', 'available', 'physician', 'most', 'state', 'federal', 'education', 'official', 'adopt', 'new', 'rule', 'champion', 'bundle', 'folk', 'go', 'get', 'chilly', 'low', 'rt', 'new', 'legislative', 'win', 'say', 'improve', 'medical', 'care', 'ca', 'especially', 'central', 'v', 'christmas', 'make', 'valley', 'read', 'bill', 'here', 'good', 'news', 'day', 'just', 'pass', 'bipartisan', 'bill', 'get', 'law', 'enforcement', 'more', 'resource', 'respond', 'mental', 'health', 'crisis', 'hear', 'law', 'enforcement', 'time', 'big', 'issue', 'face', 'glad', 'get', 'do', 'stand', 'package', 'steal', 'doorstep', 'just', 'learn', 'valley', 'have', 'highest', 'rate', 'package', 'theft', 'country', 'smart', 'order', 'gift', 'christmas', 'season', 'usa']"
RepJudyChu,10,"['delighted', 'celebrate', 'national', 'kimchi', 'day', 'kimchi', 'taste', 'as', 'good', 'look', 'weather', 'back', 'home', 'get', 'as', 'cold', 'do', 'here', 'dc', 'holiday', 'spirit', 'just', 'as', 'prevalent', 'love', 'see', 'capitol', 'christmas', 'tree', 'lighting', 'ceremony', 'early', 'week', 'rt', 'team', 'congratulation', 'friend', 'election', 'vice', 'chair', 'democratic', 'caucus', 'ted', 'make', 'history', 'today', 'first', 'aapi', 'elect', 'top', 'dem', 'leadership', 'amp', 'more', 'proud', 'incredible', 'leader', 'make', 'member', 'caucus', 'hear', 'strongly', 'support', 'effort', 'add', 'pay', 'sick', 'day', 'agreement', 'inclusion', 'good', 'conscience', 'support', 'underlying', 'bill', 'challenge', 'ever', 'wake', 'flu', 'infect', 'covid', 'have', 'stay', 'home', 'sick', 'child', 'argue', 'pay', 'time', 'essential', 'longtime', 'champion', 'right', 'worker', 'collectively', 'bargain', 'include', 'railroad', 'worker', 'tentative', 'agreement', 'reach', 'september', 'include', 'many', 'increase', 'benefit', 'rail', 'worker', 'include', 'only', 'additional', 'personal', 'day', 'sadden', 'hear', 'loss', 'colleague', 'pass', 'valiant', 'battle', 'cancer', 'tireless', 'advocacy', 'healthy', 'safe', 'environment', 'constituent', 'inspiration', 'send', 'thought', 'love', 'one', 'difficult', 'time', 'member', 'join', 'colleague', 'send', 'love', 'amp', 'condolence', 'impact', 'clubq', 'attack', 'past', 'weekend', 'let', 'clear', 'attack', 'club', 'q', 'colorado', 'springs', 'happen', 'vacuum', 'incessant', 'political', 'rhetoric', 'people', 'give', 'way', 'such', 'violence', 'occur', 'thought', 'affect', 'tragedy', 'stop', 'violence', 'stop', 'hate']"
RepJuliaLetlow,10,"['good', 'luck', 'ouachita', 'christian', 'ruston', 'oak', 'grove', 'mangham', 'west', 'feliciana', 'amite', 'continue', 'marche', 'state', 'championships', 'tonight', 'amazing', 'story', 'courage', 'service', 'local', 'nurse', 'right', 'here', 'inflation', 'still', 'crush', 'work', 'family', 'small', 'business', 'country', 'look', 'forward', 'work', 'new', 'majority', 'curb', 'inflation', 'put', 'more', 'money', 'back', 'pocket', 'hardworke', 'americans', 'congratulation', 'outstanding', 'student', 'achievement', 'caldwell', 'parish', 'resident', 'impact', 'recent', 'storm', 'click', 'learn', 'more', 'access', 'emergency', 'prescription', 'refill', 'attn', 'resident', 'new', 'broadband', 'map', 'use', 'determine', 'new', 'service', 'establish', 'watch', 'video', 'learn', 'more', 'check', 'availability', 'challenge', 'map', 'find', 'inaccurate', 'information', 'new', 'majority', 'ready', 'pass', 'parents', 'bill', 'rights', 'ensure', 'family', 'always', 'have', 'voice', 'come', 'child', 'education', 'appreciate', 'louisiana', 'soybean', 'farmer', 'come', 'capitol', 'hill', 'today', 'share', 'year', 'record', 'rain', 'extensive', 'crop', 'damage', 'prayer', 'impact', 'tonight', 'tornado', 'caldwell', 'parish', 'rt', 'kshv', 'cst', 'pm', 'radar', 'update', 'watch', 'few', 'supercell', 'capable', 'produce', 'severe', 'weather', 'advance', 'ene', 'south']"
RepKClark,10,"['rt', 'veteran', 'fight', 'country', 'now', 'turn', 'fight', 'pleased', 'pass', 'veteranse', 'forever', 'grateful', 'hero', 'metropolitan', 'police', 'protect', 'democracy', 'stand', 'today', 'defend', 'capitol', 'constitution', 'rt', 'watch', 'incoming', 'democratic', 'leader', 'incoming', 'democratic', 'whip', 'amp', 'incoming', 'democratic', 'caucus', 'chair', 'democrats', 'take', 'big', 'pharma', 'secure', 'low', 'health', 'care', 'cost', 'senior', 'senior', 'win', 'never', 'back', 'fight', 'always', 'fight', 'constitution', 'stand', 'america', 'sacred', 'commitment', 'democracy', 'rt', 'today', 'remember', 'heroic', 'action', 'selfless', 'believe', 'power', 'number', 'w', 'democrat', 'believe', 'community', 'chaos', 'compassion', 'conflict', 'believe', 'future', 'lift', 'american', 'leave', 'one', 'behind', 'rt', 'come', 'antisemitism', 'rise', 'home', 'abroad', 'exclusive', 'interview', 'incoming', 'israeli', 'prime', 'minister', 'benjamin', 'eager', 'get', 'work', 'new', 'leadership', 'team', 'partnership', 'build', 'green', 'vibrant', 'amp', 'just', 'future', 'american', 'rt', 'folk', 'get', 'strong', 'job', 'report', 'november', 'job', 'add', 'last', 'month', 'unemployment', 'remain', 're']"
RepKManning,10,"['duty', 'honor', 'promise', 'make', 'veteran', 'return', 'service', 'include', 'create', 'clear', 'pathway', 'naturalization', 'immigrant', 'veteran', 'vote', 'veteranservicerecognitionact', 'close', 'gap', 'immigration', 'system', 'veteran', 'today', 'fellow', 'co', 'chair', 'house', 'amp', 'senate', 'bipartisan', 'task', 'force', 'combat', 'antisemitism', 'lead', 'bipartisan', 'group', 'member', 'send', 'letter', 'urge', 'interagency', 'coordination', 'monitor', 'amp', 'combat', 'grow', 'threat', 'antisemitism', 'us', 'pleased', 'meet', 'member', 'ajc', 'konrad', 'adenauer', 'foundation', 'leadership', 'exchange', 'program', 'bring', 'young', 'german', 'professional', 'learn', 'jewish', 'life', 'legacy', 'holocaust', 'rt', 'applaud', 'chris', 'smith', 'author', 'vital', 'letter', 'th', 'today', 'reps', 'kathy', 'manning', 'chris', 'smith', 'grace', 'meng', 'brian', 'fitzpatrick', 'ted', 'lieu', 'kay', 'granger', 'marc', 'veasey', 'randy', 'weber', 'co', 'chairs', 'house', 'bipartisan', 'taskforce', 'combating', 'antisemitism', 'release', 'below', 'statement', 'manufacturing', 'job', 'create', 'state', 'help', 'federal', 'funding', 'chips', 'amp', 'science', 'act', 'continue', 'encourage', 'manufacturer', 'bring', 'even', 'more', 'good', 'pay', 'job', 'community', 'rt', 'deeply', 'concerned', 'rise', 'blatantly', 'antisemitic', 'discourse', 'certain', 'personality', 'united', 'states', 'last', 'month', 'economy', 'add', 'job', 'continue', 'grow', 'economy', 'implement', 'workforce', 'development', 'apprenticeship', 'program', 'fill', 'critical', 'gap', 'labor', 'market', 'repeat', 'use', 'antisemitic', 'conspiracy', 'theory', 'embolden', 'spread', 'lie', 'lead', 'act', 'violence', 'jews', 'more', 'kanye', 'recent', 'disturbing', 'praise', 'hitler', 'amp', 'holocaust', 'denial', 'disparage', 'memory', 'jews', 'murder', 'holocaust', 'north', 'carolinians', 'house']"
RepKahele,10,"['too', 'often', 'get', 'chief', 'staffs', 'army', 'photo', 'wall', 'quarters', 'famed', 'go', 'rct', 'wwii', 'mahalo', 'host', 'holiday', 'reception', 'fort', 'myer', 'today', 'remember', 'patsy', 'mink', 'birthday', 'first', 'aapi', 'woman', 'first', 'woman', 'color', 'elect', 'house', 'congresswoman', 'mink', 'champion', 'titleix', 'fearlessly', 'fight', 'prevent', 'discrimination', 'nation', 'educational', 'institution', 'rt', 'even', 'get', 'vaccinate', 'boost', 'even', 'have', 'covid', 'before', 'get', 'update', 'vaccine', 'protect', 'f', 'coin', 'president', 'united', 'states', 'tonight', 'mahalo', 'host', 'congress', 'evening', 'amazing', 'holiday', 'decoration', 'white', 'house', 'rt', 'unveil', 'today', 'raider', 'dual', 'capable', 'penetrate', 'strike', 'stealth', 'bomber', 'capable', 'deliver', 'conven', 'g', 'wow', 'onthisdayinhistory', 'first', 'raise', 'unfold', 'crisis', 'red', 'hill', 'hear', 'exactly', 'day', 'later', 'announce', 'permanent', 'closure', 'redhill', 'wait', 'lava', 'cross', 'dki', 'prepare', 'now', 'event', 'do', 'today', 'send', 'letter', 'president', 'update', 'prepare', 'administration', 'maunaloa']"
RepKarenBass,10,"['stop', 'shop', 'community', 'reentry', 'program', 'act', 'introduce', 'last', 'year', 'help', 'create', 'resource', 'center', 'support', 'people', 'transition', 'incarceration', 'provide', 'access', 'employment', 'housing', 'service', 'thank', 'colleague', 'support', 'all', 'too', 'often', 'folk', 'serve', 'time', 'release', 'jail', 'go', 'resource', 'access', 'often', 'lead', 'homelessness', 'just', 'nationwide', 'cycle', 'work', 'break', 'today', 'congress', 'take', 'big', 'step', 'direction', 'rt', 'breaking', 'house', 'passed', 'stop', 'shop', 'community', 'reentry', 'program', 'act', 'rt', 'breaking', 'house', 'pass', 'pregnant', 'women', 'custody', 'act', 'today', 'celebrate', 'together', 'gratitude', 'high', 'hope', 'come', 'wish', 'happy', 'safe', 'thanksgiving', 'look', 'forward', 'see', 'do', 'good', 'people', 'california', 'district', 'district', 'good', 'hand', 'know', 'congresswoman', 'elect', 'kamlager', 'year', 'see', 'selfless', 'service', 'close', 'time', 'community', 'college', 'district', 'board', 'state', 'assembly', 'senate', 'congresswoman', 'elect', 'kamlager', 'always', 'fight', 'angelenos', 'want', 'congratulate', 'sister', 'service', 'state', 'senator', 'soon', 'united', 'states', 'congresswoman', 'elect', 'serve', 'house', 'representatives', 'year', 'ago', 'today', 'president', 'biden', 'sign', 'bipartisan', 'infrastructure', 'bill', 'law', 'include', 'provision', 'bring', 'job', 'straight', 'los', 'angeles', 'recover', 'pandemic', 'do', 'get', 'job', 'need', 'most', 'november', 'know', 'mean', 'look', 'local', 'voting', 'center', 'click', 'here']"
RepKatCammack,10,"['proud', 'join', 'effort', 'make', 'fema', 'resource', 'available', 'affect', 'historic', 'damage', 'work', 'hurricane', 'ian', 'vice', 'chair', 'congressional', 'women', 'caucus', 'proud', 'support', 'pay', 'tribute', 'female', 'servicemember', 'memorial', 'year', 'memorial', 'day', 'woman', 'uniform', 'grateful', 'nation', 'thank', 'service', 'title', 'expire', 'day', 'instead', 'visit', 'southern', 'border', 'crisis', 'create', 'biden', 'visit', 'part', 'arizona', 'sir', 'more', 'important', 'thing', 'go', 'southern', 'border', 'great', 'join', 'colleague', 'yesterday', 'free', 'speech', 'roundtable', 'hear', 'alumnus', 'current', 'student', 'free', 'speech', 'advocate', 'only', 'reinforce', 'first', 'amendment', 'top', 'priority', 'congress', 'rt', 'southwest', 'border', 'fire', 'border', 'patrol', 'agent', 'leave', 'leadership', 'stream', 'b', 'rt', 'freedom', 'speech', 'fundamental', 'constitutional', 'right', 'proud', 'join', 'official', 'bill', 'rename', 'va', 'clinic', 'middleburg', 'receive', 'president', 'signature', 'today', 'cross', 'final', 'hurdle', 'year', 'hard', 'work', 'before', 'time', 'congress', 'make', 'dream', 'reality', 'read', 'more', 'g', 'rt', 'pleased', 'join', 'morning', 'campus', 'free', 'speech', 'roundt', 'found', 'co', 'chair', 'campus', 'free', 'speech', 'caucus', 'pleased', 'join', 'colleague', 'discuss', 'open', 'discourse', 'critical', 'high', 'education', 'tune', 'now', 'watch', 'stream', 'discuss', 'issue', 'free', 'speech', 'campus', 'so', 'important']"
RepKayGranger,10,"['hat', 'southwest', 'high', 'school', 'aubrey', 'kistler', 'win', 'friedman', 'chair', 'teach', 'excellence', 'performing', 'arts', 'thank', 'educate', 'next', 'generation', 'congratulation', 'make', 'america', 'proud', 'go', 'frogs', 'good', 'luck', 'champion', 'rocker', 'steiner', 'leighton', 'berry', 'stevi', 'hillman', 'compete', 'upcoming', 'rodeo', 'final', 'all', 'root', 'rt', 'together', 'gofrogs', 'great', 'shop', 'local', 'holiday', 'gift', 'list', 'need', 'always', 'great', 'meet', 'member', 'discuss', 'legislation', 'lower', 'food', 'price', 'strengthen', 'food', 'security', 'family', 'capitol', 'christmas', 'tree', 'always', 'beautiful']"
RepKenBuck,10,"['biden', 'refusal', 'visit', 'border', 'irresponsible', 'reflect', 'total', 'lack', 'leadership', 'rt', 'dangerous', 'tell', 'social', 'medium', 'platform', 'favor', 'liberal', 'use', 'content', 'moderation', 'th', 'clear', 'jack', 'dorsey', 'ceo', 'twitter', 'company', 'demonstrate', 'consistent', 'bias', 'conservative', 'have', 'serious', 'ramification', 'republicans', 'election', 'limit', 'airdrop', 'feature', 'china', 'apple', 'prioritize', 'relationship', 'ccp', 'human', 'right', 'team', 'authoritarian', 'regime', 'silence', 'dissent', 'wrong', 'condemn', 'level', 'big', 'tech', 'monopolies', 'apple', 'google', 'serious', 'threat', 'balanced', 'free', 'market', 'freedom', 'speech', 'congress', 'prioritize', 'pass', 'antitrust', 'legislation', 'hold', 'big', 'tech', 'accountable', 'show', 'right', 'apple', 'have', 'power', 'crush', 'twitter', 'remove', 'app', 'store', 'just', 'remove', 'parler', 'congress', 'take', 'swift', 'action', 'rein', 'apple', 'duopoly', 'power', 'app', 'ecosystem', 'need', 'end', 'app', 'store', 'duopoly', 'end', 'year', 'one', 'have', 'kind', 'market', 'power', 'big', 'government', 'collude', 'big', 'medium', 'suppress', 'hunter', 'biden', 'laptop', 'story', 'biden', 'administration', 'fully', 'aware', 'know', 'sway', 'election', 'favor', 'time', 'hold', 'people', 'accountable', 'rt', 'fill', 'tonight', 'et', 'join']"
RepKevinBrady,10,"['rt', 'live', 'tv', 'soon', 'come', 'et', 'kudlow', 'sit', 'larry', 'kudlow', 'discus', 'white', 'house', 'urge', 'oil', 'amp', 'gas', 'support', 'ukraine', 'energy', 'infrastructure', 'same', 'wh', 'consider', 'ban', 'vital', 'export', 'energy', 'getyourstorystraight', 'just', 'eu', 'biden', 'climate', 'subsidy', 'bill', 'wealthy', 'hurt', 'ally', 'world', 'threaten', 'retaliation', 'make', 'america', 'product', 'amp', 'service', 'entirely', 'preventable', 'rt', 'biden', 'cruel', 'economy', 'crush', 'american', 'family', 'go', 'debt', 'fast', 'have', 'year', 'rt', 'bill', 'renew', 'longstanding', 'commitment', 'help', 'mother', 'baby', 'thrive', 'pregnancy', 'early', 'year', 'wsj', 'avert', 'railroad', 'strike', 'president', 'biden', 'pick', 'economy', 'union', 'do', 'same', 'family', 'note', 'failure', 'congress', 'have', 'clean', 'avoid', 'make', 'cruel', 'biden', 'economy', 'even', 'bad', 'rt', 'walorski', 'home', 'visit', 'bill', 'impact', 'mother', 'amp', 'child', 'bipartisan', 'bill', 'tha', 'rt', 'life', 'walorski', 'serve', 'vulnerable', 'family', 'mission', 'field', 'romania', 'hall', 'con', 'rt', 'passed', 'jackie', 'walorski', 'maternal', 'child', 'home', 'visiting', 'reauthorization', 'act', 'bipartisan', 'bill', 'renew', 'rt', 'report', 'spell', 'more', 'bad', 'news', 'family', 'amp', 'senior', 'america', 'workforce', 'continue', 'shrink', 'consecut']"
RepKinzinger,10,"['today', 'honor', 'amp', 'bravely', 'defend', 'capitol', 'january', 'award', 'congressional', 'gold', 'medal', 'hold', 'line', 'amp', 'win', 'violent', 'mob', 'owe', 'debt', 'gratitude', 'never', 'repay', 'hero', 'thank', 'happy', 'thanksgiving', 'kinzinger', 'family', 'year', 'especially', 'thankful', 'sofia', 'boy', 'christian', 'grateful', 'man', 'amp', 'woman', 'uniform', 'serve', 'great', 'nation', 'god', 'bless', 'eat', 'pie', 'owe', 'freedom', 'brave', 'man', 'amp', 'woman', 'risk', 'life', 'defend', 'great', 'nation', 'today', 'day', 'honor', 'life', 'serve', 'brother', 'amp', 'sister', 'thank', 'god', 'bless', 'g', 'day', 'watch', 'leave', 'get', 'tired', 'scheming', 'last', 'time', 'fentanyl', 'destroy', 'family', 'country', 'amp', 'short', 'sighted', 'decision', 'rid', 'only', 'harm', 'citizen', 'child', 'stop', 'rt', 'america', 'head', 'civil', 'war', 'chat', 'poll', 'arizona', 'liberal', 'conse', 'rt', 'lose', 'humanity', 'react', 'attack', 'house', 'speaker', 'nancy', 'pelosi', 'husband', 'paul', 'tell', 'morning', 'terrifying', 'attack', 'paul', 'pelosi', 'man', 'obsess', 'election', 'conspiracy', 'dangerous', 'reality', 'encourage', 'member', 'own', 'party', 'thankful', 'okay', 'condemn', 'member', 'congress', 'amp', 'candidate', 'now', 'rt', 'say', 'win', 'house', 'fall', 'impeach', 'joe', 'biden', 'do', 'donald', 'trump', 'serve']"
RepKirkpatrick,10,"['dem', 'delegation', 'so', 'proud', 'have', 'come', 'az', 'today', 'work', 'chipsact', 'launch', 'az', 'top', 'semiconductor', 'manufacturing', 'leader', 'globally', 'deliver', 'promise', 'bring', 'good', 'pay', 'job', 'back', 'us', 'amp', 'invest', 'az', 'jim', 'kolbe', 'friend', 'mentor', 'impactful', 'leader', 'career', 'always', 'prioritize', 'southern', 'arizona', 'entire', 'beautiful', 'state', 'send', 'deep', 'condolence', 'family', 'mayor', 'good', 'year', 'keep', 'quote', 'display', 'desk', 'give', 'veteran', 'read', 'already', 'pay', 'price', 'fight', 'veteran', 'might', 'work', 'do', 'just', 'congress', 'join', 'honor', 'veterans', 'day', 'today', 'rt', 'single', 'republican', 'vote', 'congress', 'congressional', 'democrats', 'finally', 'beat', 'big', 'pharma', 'out', 'pocket', 'prescription', 'd', 'az', 'know', 'extreme', 'weather', 'really', 'impact', 'wallet', 'high', 'energy', 'cost', 'additional', 'funding', 'liheap', 'help', 'so', 'many', 'family', 'thank', 'amp', 'republican', 'again', 'put', 'own', 'interest', 'priority', 'arizona', 'family', 'want', 'undermine', 'senior', 'health', 'care', 'cut', 'medicare', 'reward', 'big', 'pharma', 'amp', 'allow', 'rx', 'drug', 'price', 'skyrocket', 'understand', 'too', 'many', 'americans', 'struggle', 'rise', 'cost', 'keep', 'wage', 'republicans', 'fight', 'special', 'interest', 'democrats', 'put', 'peopleoverpolitic', 'low', 'costs', 'same', 'tomorrow', 'final', 'day', 'submit', 'application', 'congressional', 'app', 'challenge', 'sure', 'get', 'az', 'time']"
RepKweisiMfume,10,"['rt', 'last', 'night', 'really', 'ball', 'thank', 'congressional', 'white', 'house', 'ball', 'invite', 'throw', 'great', 'party', 'https', 'congratulation', 'thank', 'leadership', 'chairman', 'let', 'recommit', 'end', 'hiv', 'epidemic', 'disparate', 'impact', 'people', 'color', 'fierce', 'urgency', 'now', 'cdc', 'explain', 'black', 'african', 'american', 'people', 'account', 'high', 'proportion', 'new', 'hiv', 'diagnosis', 'people', 'hiv', 'compare', 'other', 'race', 'ethnicity', 'racism', 'hiv', 'stigma', 'homophobia', 'poverty', 'barrier', 'health', 'care', 'continue', 'drive', 'disparity', 'worldaidsday', 'recognize', 'nearly', 'life', 'lose', 'horrible', 'disease', 'rt', 'come', 'full', 'circle', 'year', 'ago', 'introduce', 'very', 'first', 'bipartisan', 'amendment', 'wa', 'look', 'forward', 'swift', 'action', 'senate', 'measure', 'design', 'protect', 'worker', 'american', 'supply', 'chain', 'american', 'worker', 'engine', 'drive', 'economy', 'so', 'proudly', 'support', 'legislation', 'provide', 'pay', 'sick', 'leave', 'railroad', 'worker', 'as', 'well', 'legislation', 'provide', 'much', 'need', 'improvement', 'take', 'home', 'pay', 'health', 'benefit', 'work', 'condition', 'don', 'fight', 'quiet', 'dignified', 'fight', 'way', 'end', 'grace', 'god', 'give', 'comfort', 'soul', 'eternal', 'peace', 'spirit', 'leave', 'behind', 'feel', 'free', 'reference', 'helpful', 'frequently', 'ask', 'questions', 'resource', 'start']"
